episode,reward,win,win_rate,epsilon,steps,td_error_mean,q_table_states
375,-83.37,0,0.08,0.8289902453934568,16,5.471957071133366,3573
376,-9.4,0,0.08,0.8285757502707601,160,0.13022340642404015,3574
377,-80.91,0,0.08,0.8281614623956248,8,11.72765358978184,3574
378,-84.06,0,0.08,0.8277473816644271,8,10.74634376967093,3574
379,-128.96,0,0.08,0.827333507973595,43,3.633909538803449,3579
380,106.56,1,0.09,0.8269198412196082,12,9.223607213178571,3579
381,-81.65,0,0.09,0.8265063812989984,10,8.63312112709973,3579
382,-84.94,0,0.09,0.826093128108349,12,7.351997139061659,3581
383,-10.149999999999999,0,0.09,0.8256800815442948,160,0.23472953068093774,3581
384,-84.57000000000001,0,0.09,0.8252672415035227,11,4.842482255711644,3582
385,-82.92999999999999,0,0.09,0.824854607882771,9,10.623298529893573,3582
386,-83.69,0,0.09,0.8244421805788297,12,7.24962500201965,3582
387,-84.56,0,0.09,0.8240299594885403,13,6.586289460354557,3582
388,-83.86,0,0.09,0.8236179445087961,8,10.800549394767732,3583
389,-83.11,0,0.09,0.8232061355365418,38,2.7376435489821445,3587
390,-122.13000000000001,0,0.09,0.8227945324687735,49,4.184055567606333,3591
391,-84.57000000000001,0,0.09,0.8223831352025393,101,1.439128740123726,3591
392,-9.600000000000001,0,0.09,0.821971943634938,160,0.2221856728244211,3592
393,-80.34,0,0.09,0.8215609576631205,37,4.708490946442731,3596
394,-8.85,0,0.09,0.8211501771842891,160,0.11782955575077722,3596
395,-80.47,0,0.09,0.820739602095697,86,1.8075843858069924,3603
396,-83.84,0,0.09,0.8203292322946492,7,8.940214292295277,3603
397,-83.42,0,0.09,0.8199190676785019,11,7.896762217820877,3604
398,-84.33999999999999,0,0.09,0.8195091081446627,7,10.416909020045505,3604
399,-127.16000000000001,0,0.09,0.8190993535905904,148,1.058425082898104,3613
400,106.5,1,0.1,0.8186898039137951,115,1.4122800581331982,3613
401,-10.750000000000002,0,0.1,0.8182804590118382,160,0.669634936823124,3613
402,-127.86999999999999,0,0.09,0.8178713187823323,121,1.4706966829119097,3644
403,106.61,1,0.1,0.8174623831229412,12,9.014032114145035,3644
404,107.12,1,0.11,0.8170536519313798,19,6.529300321312621,3646
405,-83.32,0,0.11,0.8166451251054142,11,7.898768923917616,3646
406,-9.15,0,0.11,0.8162368025428616,160,0.2808460047836111,3648
407,-83.50999999999999,0,0.11,0.8158286841415902,8,10.857034976645373,3649
408,-83.69,0,0.11,0.8154207697995194,117,1.4522506536540285,3653
409,-10.5,0,0.11,0.8150130594146197,160,0.4526541859700592,3654
410,109.13,1,0.12,0.8146055528849124,16,9.19142211120692,3654
411,-82.8,0,0.12,0.81419825010847,140,1.79803193746397,3654
412,-84.03999999999999,0,0.12,0.8137911509834158,22,4.345235560968285,3660
413,-11.3,0,0.12,0.8133842554079241,160,0.974004083008258,3660
414,-84.85000000000001,0,0.12,0.8129775632802202,140,1.2770263966304796,3660
415,-82.66,0,0.12,0.8125710744985801,148,1.1907764518903274,3666
416,106.1,1,0.12,0.8121647889613309,10,10.640110145033336,3666
417,-82.56,0,0.11,0.8117587065668503,13,6.8356126165433,3669
418,-127.11,0,0.11,0.8113528272135669,93,1.8581653427013187,3707
419,106.62,1,0.12,0.8109471507999602,4,29.750993604045362,3707
420,107.72,1,0.13,0.8105416772245603,4,33.11514903502539,3707
421,-84.32000000000001,0,0.13,0.8101364063859481,6,15.954189481392193,3707
422,-79.07,0,0.13,0.8097313381827551,51,2.772663412225825,3720
423,-81.1,0,0.13,0.8093264725136637,55,1.9519836008276537,3726
424,-84.44999999999999,0,0.13,0.808921809277407,140,1.03924348550689,3728
425,106.52,1,0.14,0.8085173483727683,9,11.837683325717226,3728
426,-126.02000000000001,0,0.14,0.808113089698582,46,3.377737865997124,3741
427,108.66,1,0.15,0.8077090331537328,12,9.059449822862321,3747
428,-81.99000000000001,0,0.15,0.8073051786371559,107,1.4790836768601499,3752
429,-9.7,0,0.15,0.8069015260478374,160,0.40603110666002246,3752
430,-81.31,0,0.14,0.8064980752848135,23,3.9776799541520482,3754
431,-84.25,0,0.14,0.8060948262471712,10,10.16478213768266,3754
432,105.92,1,0.15,0.8056917788340476,9,12.31565538096966,3754
433,-84.18,0,0.15,0.8052889329446307,129,0.8052283710993956,3782
434,106.24,1,0.16,0.8048862884781584,153,0.7398879845112903,3783
435,-83.25,0,0.16,0.8044838453339194,15,5.855161058675497,3785
436,-11.15,0,0.15,0.8040816034112525,160,0.7921589268516472,3785
437,-84.10000000000001,0,0.15,0.8036795626095469,125,0.9754704477558658,3790
438,-83.93,0,0.15,0.8032777228282422,9,10.505605496473404,3791
439,-3.249999999999993,0,0.14,0.8028760839668281,160,0.30395347992455574,3855
440,107.41,1,0.15,0.8024746459248447,12,8.94962717260855,3856
441,-9.55,0,0.15,0.8020734086018824,160,0.3286031372455327,3857
442,-9.95,0,0.15,0.8016723718975814,160,0.12444475275729064,3859
443,-82.9,0,0.15,0.8012715357116327,5,17.2657794838734,3859
444,-84.60000000000001,0,0.15,0.8008708999437769,10,8.608594833463432,3859
445,-75.17999999999999,0,0.15,0.8004704644938051,69,1.5599927798555355,3871
446,105.65,1,0.16,0.8000702292615582,110,1.022019614527973,3872
447,-81.47,0,0.16,0.7996701941469275,41,2.224929430920108,3888
448,-11.15,0,0.16,0.7992703590498541,160,0.815913100988575,3888
449,-84.22,0,0.16,0.7988707238703292,6,12.302944632743795,3888
450,-122.98999999999998,0,0.16,0.7984712885083941,37,3.851150849965665,3895
451,-83.60000000000001,0,0.16,0.79807205286414,10,11.525400914562866,3895
452,-84.11999999999999,0,0.16,0.797673016837708,6,14.304081641227627,3895
453,-127.97,0,0.16,0.7972741803292892,41,3.3892927340903634,3906
454,-84.28,0,0.16,0.7968755432391246,9,9.533922160221262,3907
455,-10.200000000000001,0,0.16,0.796477105467505,160,0.6553433502676999,3908
456,-58.82,0,0.16,0.7960788669147714,26,2.4146136377031846,3920
457,-83.55,0,0.16,0.7956808274813141,10,9.035070193691178,3920
458,-84.45,0,0.16,0.7952829870675735,10,9.44343640586268,3920
459,106.52,1,0.17,0.7948853455740398,4,27.33609462738037,3920
460,-83.6,0,0.17,0.7944879029012528,85,1.5120120279081029,3920
461,-128.23,0,0.17,0.7940906589498022,144,1.8188700894119452,3931
462,-10.6,0,0.17,0.7936936136203274,160,0.610764663652124,3931
463,-80.42,0,0.17,0.7932967668135174,51,2.268046552699662,3935
464,-6.950000000000001,0,0.16,0.7929001184301107,160,0.5000002280208464,3945
465,-81.86,0,0.16,0.7925036683708957,103,1.2039471851402495,3949
466,-83.75,0,0.15,0.7921074165367102,10,7.406141020736191,3949
467,-10.55,0,0.15,0.7917113628284419,160,0.7002782522649067,3949
468,-83.66000000000001,0,0.15,0.7913155071470277,13,5.9617171469760635,3949
469,-128.24,0,0.15,0.7909198493934543,22,6.585755038151136,3952
470,105.75,1,0.16,0.7905243894687576,125,1.5372662413295404,3952
471,-82.58,0,0.16,0.7901291272740233,144,0.9726940182370496,3973
472,109.66,1,0.17,0.7897340627103864,17,6.800387614197371,3974
473,-84.57,0,0.17,0.7893391956790312,11,7.938055710944092,3974
474,-84.67,0,0.17,0.7889445260811917,91,1.7624547387162162,3976
475,-83.83,0,0.17,0.7885500538181511,9,8.108871499035093,3976
476,108.55,1,0.18,0.7881557787912421,90,1.7601793303548667,3985
477,-128.48000000000002,0,0.18,0.7877617009018465,129,1.3453317772462114,3987
478,-11.8,0,0.18,0.7873678200513956,160,0.8018954229209339,3987
479,-84.4,0,0.18,0.7869741361413699,15,8.11093137299549,3990
480,-10.15,0,0.17,0.7865806490732993,160,0.42641568096867377,3990
481,107.21,1,0.18,0.7861873587487627,37,3.6155918417855895,3990
482,-84.33,0,0.18,0.7857942650693883,39,2.5584658688763664,3991
483,-80.64,0,0.18,0.7854013679368537,12,8.906071983096965,3991
484,-82.41,0,0.18,0.7850086672528853,153,0.9291350940298106,3997
485,106.62,1,0.19,0.784616162919259,4,33.85325685645337,3997
486,105.88,1,0.2,0.7842238548377993,11,9.623195772242987,3998
487,105.82,1,0.21,0.7838317429103805,114,1.2643739550929871,3998
488,-82.59,0,0.21,0.7834398270389253,57,1.8927107663847875,4023
489,-82.87,0,0.21,0.783048107125406,26,3.8905656998783638,4028
490,-8.299999999999999,0,0.21,0.7826565830718433,160,0.9496354758086818,4035
491,-84.0,0,0.21,0.7822652547803074,5,14.575630541615189,4035
492,-84.45,0,0.21,0.7818741221529173,160,1.0816743346705624,4035
493,-82.9,0,0.21,0.7814831850918409,15,3.2210272044902672,4036
494,-82.7,0,0.21,0.781092443499295,40,3.307489043676411,4036
495,-11.650000000000002,0,0.21,0.7807018972775454,160,0.6900775575409316,4036
496,-59.07,0,0.21,0.7803115463289066,6,8.06268554285479,4036
497,106.1,1,0.22,0.7799213905557423,25,5.004815898040914,4036
498,-11.0,0,0.22,0.7795314298604644,160,0.8343952707774588,4036
499,-82.11,0,0.22,0.7791416641455342,23,3.2326648718973057,4036
500,-82.66,0,0.21,0.7787520933134615,8,12.58957496745279,4036
501,-84.13000000000001,0,0.21,0.7783627172668048,119,1.0443552179182998,4043
502,-11.1,0,0.21,0.7779735359081715,160,0.7389030919164651,4043
503,-123.62,0,0.2,0.7775845491402175,76,2.612743571353831,4049
504,-129.4,0,0.19,0.7771957568656473,10,13.533603420481088,4049
505,-11.05,0,0.19,0.7768071589872145,160,0.6736148906690359,4049
506,-83.52000000000001,0,0.19,0.776418755407721,76,1.5098400736966562,4056
507,-11.05,0,0.19,0.7760305460300172,160,0.735180228400277,4057
508,-59.54,0,0.19,0.7756425307570022,147,0.9314935353403867,4057
509,-85.0,0,0.19,0.7752547094916237,15,4.9846968479476255,4058
510,-10.950000000000001,0,0.18,0.7748670821368779,160,0.5866799837640428,4058
511,106.87,1,0.19,0.7744796485958095,4,26.400859624296427,4058
512,106.08,1,0.2,0.7740924087715116,11,9.916330100358888,4058
513,-129.54,0,0.2,0.773705362567126,92,1.9196007524564882,4061
514,-127.74000000000001,0,0.2,0.7733185098858425,27,8.163357383472913,4062
515,106.62,1,0.21,0.7729318506308996,4,28.305088739395142,4062
516,-77.38,0,0.2,0.7725453847055842,84,1.8737969368458391,4086
517,-84.36,0,0.2,0.7721591120132315,8,9.928119231877062,4086
518,-80.08,0,0.2,0.771773032457225,129,1.187083177984757,4098
519,-78.81,0,0.19,0.7713871459409963,98,1.2287803111289648,4122
520,-82.98,0,0.18,0.7710014523680259,14,9.953999949057055,4122
521,-83.39,0,0.18,0.7706159516418419,132,1.2819256372188597,4123
522,-129.07,0,0.18,0.770230643666021,31,4.9951033547332875,4126
523,-10.6,0,0.18,0.7698455283441881,160,0.6892576543724863,4126
524,108.16,1,0.19,0.769460605580016,12,13.59722570379575,4130
525,-79.61,0,0.18,0.7690758752772261,28,3.1207118164787038,4130
526,-84.06,0,0.18,0.7686913373395875,8,9.546148867253214,4130
527,-84.17,0,0.17,0.7683069916709178,6,12.198077161641171,4130
528,-83.02000000000001,0,0.17,0.7679228381750823,21,6.833506511595943,4131
529,106.51,1,0.18,0.7675388767559949,7,15.421594424106713,4131
530,-81.12,0,0.18,0.7671551073176169,11,9.970335479299115,4131
531,-83.50999999999999,0,0.18,0.7667715297639581,158,0.760066376995086,4132
532,-84.27,0,0.17,0.7663881439990762,6,14.46066142356644,4132
533,-10.75,0,0.17,0.7660049499270767,160,0.3246206721925228,4133
534,-81.83,0,0.16,0.7656219474521132,24,5.852007818134541,4133
535,-128.43,0,0.16,0.7652391364783871,14,11.178938800041962,4133
536,-9.75,0,0.16,0.764856516910148,160,0.16872777089740748,4133
537,-10.6,0,0.16,0.764474088651693,160,0.7168525879919306,4133
538,-83.25,0,0.16,0.7640918516073671,60,1.994935012665422,4137
539,-84.04,0,0.16,0.7637098056815635,17,5.305822536388604,4137
540,-11.0,0,0.15,0.7633279507787228,160,0.5006542804549244,4138
541,-10.65,0,0.15,0.7629462868033335,160,0.7260705079248291,4138
542,-84.55000000000001,0,0.15,0.7625648136599319,10,8.593793309174739,4139
543,-8.75,0,0.15,0.762183531253102,160,0.30412261900260457,4164
544,-83.6,0,0.15,0.7618024394874755,30,3.276882352418848,4166
545,-82.75,0,0.15,0.7614215382677318,105,1.379665228040013,4166
546,-84.52000000000001,0,0.14,0.761040827498598,11,9.870060864626007,4166
547,-82.28,0,0.14,0.7606603070848488,24,3.956347053608576,4166
548,-81.89,0,0.14,0.7602799769313064,22,4.438464024350568,4166
549,-11.2,0,0.14,0.7598998369428408,160,0.6484760177760618,4166
550,-7.800000000000001,0,0.14,0.7595198870243695,160,0.5132177516127412,4173
551,-79.30000000000001,0,0.14,0.7591401270808573,30,3.973202264991589,4175
552,-10.1,0,0.14,0.7587605570173169,160,0.16416974987523736,4175
553,-81.88,0,0.14,0.7583811767388083,9,13.368069897276452,4175
554,-77.86,0,0.14,0.758001986150439,43,6.2507713535562335,4181
555,-129.65,0,0.14,0.7576229851573638,20,7.128043097992893,4181
556,106.3,1,0.15,0.7572441736647851,10,10.686321763683576,4181
557,106.62,1,0.16,0.7568655515779528,4,24.705501828193665,4181
558,-59.370000000000005,0,0.16,0.7564871188021638,71,1.5028636150062085,4183
559,-84.62,0,0.15,0.7561088752427627,11,6.667254090955143,4183
560,-10.35,0,0.15,0.7557308208051414,160,0.6701219501098675,4183
561,-9.200000000000001,0,0.15,0.7553529553947389,160,0.4568447298373794,4192
562,-10.7,0,0.15,0.7549752789170415,160,0.6385920690977946,4192
563,-6.850000000000001,0,0.15,0.7545977912775831,160,0.35864001695922704,4211
564,106.47,1,0.16,0.7542204923819443,4,32.39492590099573,4211
565,-128.27,0,0.16,0.7538433821357534,16,10.643534257634311,4212
566,-84.24,0,0.16,0.7534664604446856,7,9.060332715298449,4212
567,-82.46000000000001,0,0.16,0.7530897272144633,8,7.2912184714619075,4212
568,-84.19,0,0.16,0.7527131823508562,117,1.3938566594341626,4212
569,106.62,1,0.17,0.7523368257596807,4,30.894970444142817,4212
570,107.27,1,0.17,0.751960657346801,49,2.36528315370527,4212
571,-80.27,0,0.17,0.7515846770181276,56,4.377204126239522,4224
572,-83.44,0,0.16,0.7512088846796185,92,1.777875251599648,4226
573,-84.10000000000001,0,0.16,0.7508332802372788,10,18.82848079000227,4226
574,106.95,1,0.17,0.7504578635971602,75,2.4645575150374324,4226
575,-9.5,0,0.17,0.7500826346653616,160,0.16340639136346,4230
576,-125.94,0,0.16,0.7497075933480289,57,4.1003333641259045,4232
577,-83.00999999999999,0,0.16,0.7493327395513549,158,1.231621081505569,4239
578,-83.72,0,0.16,0.7489580731815793,11,8.51142964306118,4240
579,105.82,1,0.17,0.7485835941449885,9,11.721834781622617,4243
580,-84.31,0,0.17,0.748209302347916,38,3.060692140585743,4245
581,-10.4,0,0.16,0.7478351976967421,160,0.6843823531371672,4245
582,-82.43,0,0.16,0.7474612800978938,154,1.2782334232049868,4253
583,-6.450000000000002,0,0.16,0.747087549457845,160,0.5620945386028615,4285
584,-9.950000000000001,0,0.16,0.7467140056831161,160,0.5661945396563597,4285
585,108.01,1,0.16,0.7463406486802746,42,3.4674530891874538,4287
586,-128.2,0,0.15,0.7459674783559345,20,14.408678244999608,4289
587,-84.72,0,0.14,0.7455944946167565,11,14.957204031846908,4289
588,-81.92999999999999,0,0.14,0.7452216973694482,59,1.6431832240536508,4296
589,-84.36999999999999,0,0.14,0.7448490865207635,61,1.6465917355326751,4300
590,-10.65,0,0.14,0.7444766619775032,160,0.7979546426715678,4300
591,-83.3,0,0.14,0.7441044236465144,70,1.2759052190980706,4306
592,-84.46000000000001,0,0.14,0.7437323714346912,13,6.6966973127711285,4307
593,-84.24000000000001,0,0.14,0.7433605052489739,12,10.658116546114908,4307
594,-10.9,0,0.14,0.7429888249963494,160,0.9104883959633299,4307
595,-83.67999999999999,0,0.14,0.7426173305838513,69,1.754477393458179,4307
596,-78.83,0,0.14,0.7422460219185594,94,1.0930466229727422,4312
597,106.72,1,0.14,0.7418748989076002,4,33.17650915384293,4312
598,-84.46,0,0.14,0.7415039614581465,8,16.622884276155382,4312
599,-5.7,0,0.14,0.7411332094774175,160,0.8760354218084394,4317
600,113.35,1,0.15,0.7407626428726788,30,4.45161752400361,4317
601,-10.0,0,0.15,0.7403922615512425,160,0.42768387822497606,4317
602,107.72,1,0.16,0.7400220654204669,4,26.941925926208494,4317
603,-84.67,0,0.16,0.7396520543877567,11,8.529883437248117,4317
604,-84.22,0,0.16,0.7392822283605629,36,2.5321290546534065,4317
605,-84.06,0,0.16,0.7389125872463826,23,4.506436440303274,4323
606,107.92,1,0.17,0.7385431309527595,19,8.158349604750248,4323
607,106.62,1,0.18,0.7381738593872831,4,32.9263575525349,4323
608,-127.34,0,0.18,0.7378047724575895,112,1.6169987362995315,4326
609,-128.34,0,0.18,0.7374358700713607,122,1.6608988710711556,4329
610,-82.13000000000001,0,0.18,0.737067152136325,14,5.564676676562854,4329
611,-82.66999999999999,0,0.17,0.7366986185602569,151,1.3489349298997295,4334
612,-10.75,0,0.16,0.7363302692509768,160,0.9718745272301603,4334
613,-10.5,0,0.16,0.7359621041163513,160,0.8914164496777812,4334
614,-8.55,0,0.16,0.7355941230642932,160,0.35545180767554846,4334
615,-84.41,0,0.15,0.735226326002761,8,9.283048629853875,4334
616,-81.84,0,0.15,0.7348587128397597,32,5.717469273817187,4334
617,107.25,1,0.16,0.7344912834833398,115,1.4636686769026819,4334
618,-10.049999999999999,0,0.16,0.7341240378415982,160,0.30082330263460244,4334
619,-129.11,0,0.16,0.7337569758226774,133,1.6188737206217567,4337
620,106.58,1,0.17,0.7333900973347661,126,1.3236005388460461,4337
621,-10.65,0,0.17,0.7330234022860987,160,0.7990953638392967,4337
622,106.62,1,0.18,0.7326568905849558,4,26.995477764606477,4337
623,-11.200000000000001,0,0.18,0.7322905621396634,160,0.9931591835489381,4337
624,-84.19,0,0.17,0.7319244168585936,7,12.637784192041893,4337
625,-84.01,0,0.17,0.7315584546501643,78,1.1697371540235868,4337
626,-129.63,0,0.17,0.7311926754228393,119,1.1410247009087593,4358
627,-9.55,0,0.17,0.7308270790851279,160,0.6498783541126505,4358
628,-129.98,0,0.17,0.7304616655455853,109,2.106553866981503,4361
629,-128.54,0,0.16,0.7300964347128126,142,1.2699021528244205,4365
630,-82.89999999999999,0,0.16,0.7297313864954562,20,8.076117922983599,4365
631,-83.57000000000001,0,0.16,0.7293665208022085,11,8.202325097076933,4366
632,106.94,1,0.17,0.7290018375418075,73,2.2692927660935633,4366
633,-10.0,0,0.17,0.7286373366230366,160,0.7143515344716216,4366
634,-84.72,0,0.17,0.7282730179547252,111,1.5550303056646508,4367
635,-10.9,0,0.17,0.7279088814457478,160,1.0875702328766639,4367
636,-10.700000000000001,0,0.17,0.727544927005025,160,0.9322549113795832,4367
637,-10.950000000000001,0,0.17,0.7271811545415225,160,1.007077519907558,4367
638,-83.35,0,0.17,0.7268175639642518,110,1.1447923670423148,4368
639,107.32,1,0.18,0.7264541551822697,24,4.915262675234892,4368
640,-7.95,0,0.18,0.7260909281046787,160,0.6115079741480258,4378
641,-84.13000000000001,0,0.18,0.7257278826406264,19,9.309677428178498,4379
642,107.91,1,0.19,0.7253650186993061,22,5.858915635972993,4379
643,106.62,1,0.2,0.7250023361899566,4,28.078778447024526,4379
644,106.57000000000001,1,0.21,0.7246398350218617,4,27.614254078865052,4379
645,-10.15,0,0.21,0.7242775151043508,160,1.0549945725193612,4379
646,-83.97,0,0.21,0.7239153763467987,96,1.2433247559760277,4379
647,-83.86,0,0.21,0.7235534186586253,88,1.174134322996572,4380
648,-82.7,0,0.21,0.7231916419492961,10,15.24310528874211,4382
649,-77.36,0,0.21,0.7228300461283215,48,2.823636049210327,4387
650,-80.14,0,0.21,0.7224686311052574,122,1.487056838344691,4394
651,106.67999999999999,1,0.22,0.7221073967897048,11,12.655701105327514,4394
652,-83.94,0,0.22,0.72174634309131,7,12.453501203273024,4395
653,-83.6,0,0.22,0.7213854699197644,110,1.4552318252769076,4396
654,106.64,1,0.23,0.7210247771848045,28,3.8998304379378843,4397
655,-82.37,0,0.23,0.7206642647962122,126,0.7396056171956598,4406
656,-83.71000000000001,0,0.22,0.7203039326638141,18,6.51230211391062,4410
657,-78.64,0,0.21,0.7199437806974822,32,3.1229459283143663,4410
658,-11.2,0,0.21,0.7195838088071335,160,1.0867027110140772,4410
659,-83.95,0,0.21,0.71922401690273,10,9.992085620827973,4410
660,-10.200000000000001,0,0.21,0.7188644048942786,160,0.7556175815504395,4410
661,-10.35,0,0.21,0.7185049726918316,160,0.9508929644501769,4410
662,-85.13,0,0.21,0.7181457202054857,154,1.1835478673934468,4410
663,-84.11,0,0.21,0.717786647345383,133,1.3509150938538368,4412
664,-83.88,0,0.2,0.7174277540217103,114,1.7444445522328667,4412
665,108.36,1,0.21,0.7170690401446995,17,11.17965746305828,4412
666,-10.9,0,0.21,0.7167105056246272,160,1.0214865271570162,4412
667,-84.0,0,0.21,0.716352150371815,10,8.374180672502145,4412
668,-11.25,0,0.21,0.7159939742966291,160,0.9682067355103792,4412
669,-83.82,0,0.2,0.7156359773094809,6,14.25165036125928,4412
670,-129.24,0,0.19,0.7152781593208262,77,2.362797533874011,4416
671,109.78,1,0.2,0.7149205202411658,91,2.504670287018417,4423
672,107.34,1,0.21,0.7145630599810453,8,15.878499195950571,4423
673,-82.08999999999999,0,0.21,0.7142057784510548,57,2.2389774768239117,4431
674,-84.45,0,0.2,0.7138486755618293,10,10.042865501416848,4431
675,106.25,1,0.21,0.7134917512240484,10,10.584641025709919,4431
676,106.62,1,0.22,0.7131350053484364,4,35.779366619586945,4431
677,-84.19,0,0.22,0.7127784378457622,7,15.317017188519241,4431
678,-10.1,0,0.22,0.7124220486268393,160,0.9028618172176066,4432
679,-59.190000000000005,0,0.21,0.712065837602526,37,2.299229255434959,4433
680,-81.92,0,0.21,0.7117098046837247,76,2.787951846940529,4433
681,-10.5,0,0.21,0.7113539497813829,160,1.2128043310328214,4435
682,-10.4,0,0.21,0.7109982728064922,160,1.2315054106523748,4435
683,-82.61,0,0.21,0.710642773670089,18,7.938979599648851,4435
684,-10.4,0,0.21,0.710287452283254,160,1.2636645835032687,4435
685,-77.08,0,0.2,0.7099323085571124,149,2.3878904351920216,4441
686,-82.56,0,0.2,0.7095773424028339,8,12.553158989569637,4441
687,-84.24,0,0.2,0.7092225537316325,7,12.591081823911518,4441
688,-10.0,0,0.2,0.7088679424547667,160,0.7061353525670057,4441
689,-83.80000000000001,0,0.2,0.7085135084835393,45,2.6524068976487554,4443
690,-84.49000000000001,0,0.2,0.7081592517292976,7,10.937625691397407,4443
691,-10.8,0,0.2,0.707805172103433,160,1.2723006303733857,4443
692,-85.51,0,0.2,0.7074512695173812,23,4.122013235010571,4443
693,-83.49,0,0.2,0.7070975438826226,152,1.7157368203680534,4445
694,-84.56,0,0.2,0.7067439951106813,18,7.167843044911925,4445
695,-84.07,0,0.2,0.7063906231131261,56,2.735939752112775,4449
696,-82.84,0,0.2,0.7060374278015695,17,6.39695252884467,4451
697,106.62,1,0.2,0.7056844090876688,4,26.663290233612063,4451
698,-10.450000000000001,0,0.2,0.705331566883125,160,1.5630311936924701,4451
699,-10.950000000000001,0,0.2,0.7049789010996835,160,0.7060071186871283,4451
700,-83.98,0,0.19,0.7046264116491338,9,9.900326779158268,4452
701,-10.549999999999999,0,0.19,0.7042740984433092,160,1.3263262075642124,4452
702,106.62,1,0.19,0.7039219613940876,4,33.22857017815113,4452
703,-10.0,0,0.19,0.7035700004133906,160,1.4572516743873638,4452
704,108.21,1,0.2,0.703218215413184,12,10.289674347590966,4452
705,-67.88,0,0.2,0.7028666063054774,49,3.2801608328685656,4453
706,107.72,1,0.2,0.7025151730023247,4,25.665043272972106,4453
707,-81.28,0,0.19,0.7021639154158236,19,10.70629229699237,4453
708,-128.34,0,0.19,0.7018128334581157,12,12.909342935246725,4458
709,-84.3,0,0.19,0.7014619270413868,45,2.2911540634754863,4459
710,-83.68,0,0.19,0.7011111960778661,14,8.517642431468039,4459
711,-11.15,0,0.19,0.7007606404798272,160,1.9112808940096293,4459
712,-82.76,0,0.19,0.7004102601595873,18,10.42783462451564,4463
713,106.92999999999999,1,0.2,0.7000600550295075,11,13.620664115282283,4463
714,-7.050000000000001,0,0.2,0.6997100250019928,160,1.0007152853284207,4491
715,107.44,1,0.21,0.6993601699894918,73,1.6660369937392454,4508
716,-79.52,0,0.21,0.6990104899044971,16,6.23209748535417,4508
717,-10.450000000000001,0,0.2,0.6986609846595448,160,1.6234034840557725,4508
718,-128.86,0,0.2,0.6983116541672151,13,10.788306204754717,4510
719,-83.85,0,0.2,0.6979624983401315,10,10.825634945385158,4510
720,-9.549999999999999,0,0.19,0.6976135170909614,160,0.9136572344701781,4510
721,-79.72,0,0.19,0.697264710332416,26,6.1815111329130685,4510
722,-83.99,0,0.18,0.6969160779772499,17,8.725186099440188,4511
723,-84.08999999999999,0,0.18,0.6965676199382612,7,24.27235793020044,4511
724,-82.72,0,0.18,0.6962193361282921,86,1.52369915863407,4519
725,-84.28,0,0.18,0.695871226460228,9,9.979928818546856,4519
726,-83.41,0,0.18,0.6955232908469979,8,11.707898157117889,4519
727,-83.59,0,0.18,0.6951755292015744,7,11.003644209488161,4519
728,-81.56,0,0.18,0.6948279414369737,18,8.671261271741242,4519
729,-10.55,0,0.18,0.6944805274662552,160,1.6120570951752307,4519
730,-59.59,0,0.18,0.6941332872025221,137,2.0601851174166685,4519
731,-84.03,0,0.18,0.6937862205589209,114,2.513455690755223,4521
732,-83.22,0,0.17,0.6934393274486415,116,2.8047083462579656,4521
733,-82.55,0,0.17,0.6930926077849172,75,2.4080488430190057,4522
734,-83.8,0,0.17,0.6927460614810248,70,2.88127794543228,4523
735,114.91,1,0.18,0.6923996884502843,37,5.4428813499695545,4526
736,-10.35,0,0.18,0.6920534886060592,160,1.8548418150743238,4526
737,106.15,1,0.19,0.6917074618617562,70,2.414214223232087,4526
738,105.81,1,0.2,0.6913616081308254,127,2.670003358178926,4527
739,-10.9,0,0.19,0.69101592732676,160,1.5788126550454182,4527
740,-10.95,0,0.19,0.6906704193630966,160,1.8626831810176374,4527
741,-83.3,0,0.19,0.6903250841534151,90,1.3763037428586846,4527
742,-83.97999999999999,0,0.18,0.6899799216113385,64,1.2855283440312177,4527
743,-84.79,0,0.17,0.6896349316505328,137,2.151462717353856,4527
744,-84.22,0,0.16,0.6892901141847075,6,14.356733461680513,4527
745,-10.05,0,0.16,0.6889454691276152,160,0.9939297281615054,4527
746,-127.33,0,0.16,0.6886009963930515,129,2.9296735666753806,4534
747,-10.7,0,0.16,0.688256695894855,160,1.7155312194859145,4534
748,105.87,1,0.17,0.6879125675469077,9,12.524011634571684,4534
749,-84.12,0,0.17,0.6875686112631343,11,10.059276266067966,4534
750,-79.46000000000001,0,0.17,0.6872248269575028,38,7.869350972455818,4534
751,111.39,1,0.17,0.6868812145440241,18,7.068496339149359,4534
752,-82.95,0,0.17,0.6865377739367521,85,1.9392723123166054,4534
753,106.57000000000001,1,0.18,0.6861945050497837,4,31.44430648326874,4534
754,111.49,1,0.18,0.6858514077972588,108,2.813934064021989,4536
755,-10.95,0,0.18,0.6855084820933602,160,1.6471058555990457,4536
756,106.53,1,0.19,0.6851657278523136,111,2.2830606913130294,4537
757,-84.16,0,0.19,0.6848231449883875,148,1.980867716199215,4539
758,-10.950000000000001,0,0.19,0.6844807334158933,160,1.6908771451261126,4541
759,112.93,1,0.2,0.6841384930491854,126,1.4248362840216704,4558
760,-124.76,0,0.2,0.6837964238026608,28,8.909663741194443,4569
761,-81.96000000000001,0,0.2,0.6834545255907595,53,1.925673673795097,4574
